active|birthdate|country|draftNumber|draftRound|draftYear|familyName|fromYear|givenName|greatest75|hasPlayedDLeague|hasPlayedGames|hasPlayedNba|height|id|jerseyNumber|playerCode|position|school|seasonsExperience|slug|teamId|toYear|weight
true|1999-09-01T05:00:00.000Z|USA|10|1|2019-01-01T00:00:00.000Z|Reddish|2019-01-01T00:00:00.000Z|Cam|false|false|true|true|80|1629629|21|cameron_reddish|Forward-Guard|Duke|2|cam-reddish|1610612752|2021-01-01T00:00:00.000Z|217
true|1999-08-10T05:00:00.000Z|USA|2|1|2019-01-01T00:00:00.000Z|Morant|2019-01-01T00:00:00.000Z|Ja|false|false|true|true|75|1629630|12|ja_morant|Guard|Murray State|2|ja-morant|1610612763|2021-01-01T00:00:00.000Z|174
true|1997-12-02T06:00:00.000Z|USA|4|1|2019-01-01T00:00:00.000Z|Hunter|2019-01-01T00:00:00.000Z|De'Andre|false|false|true|true|80|1629631|12|deandre_hunter|Forward-Guard|Virginia|2|deandre-hunter|1610612737|2021-01-01T00:00:00.000Z|221
true|2000-02-16T06:00:00.000Z|USA|7|1|2019-01-01T00:00:00.000Z|White|2019-01-01T00:00:00.000Z|Coby|false|false|true|true|76|1629632|0|coby_white|Guard|North Carolina|2|coby-white|1610612741|2021-01-01T00:00:00.000Z|195
true|1999-02-20T06:00:00.000Z|USA|6|1|2019-01-01T00:00:00.000Z|Culver|2019-01-01T00:00:00.000Z|Jarrett|false|true|true|true|78|1629633|23|jarrett_culver|Guard-Forward|Texas Tech|2|jarrett-culver|1610612763|2021-01-01T00:00:00.000Z|195
true|1996-09-19T05:00:00.000Z|Canada|21|1|2019-01-01T00:00:00.000Z|Clarke|2019-01-01T00:00:00.000Z|Brandon|false|false|true|true|80|1629634|15|brandon_clarke|Forward|Gonzaga|2|brandon-clarke|1610612763|2021-01-01T00:00:00.000Z|215
true|2000-12-23T06:00:00.000Z|France|15|1|2019-01-01T00:00:00.000Z|Doumbouya|2019-01-01T00:00:00.000Z|Sekou|false|true|true|true|81|1629635|45|sekou_doumbouya|Forward|Limoges|2|sekou-doumbouya|1610612747|2021-01-01T00:00:00.000Z|230
true|2000-01-26T06:00:00.000Z|USA|5|1|2019-01-01T00:00:00.000Z|Garland|2019-01-01T00:00:00.000Z|Darius|false|false|true|true|73|1629636|10|darius_garland|Guard|Vanderbilt|2|darius-garland|1610612739|2021-01-01T00:00:00.000Z|192
true|2000-05-23T05:00:00.000Z|USA|8|1|2019-01-01T00:00:00.000Z|Hayes|2019-01-01T00:00:00.000Z|Jaxson|false|true|true|true|83|1629637|10|jaxson_hayes|Center-Forward|Texas-Austin|2|jaxson-hayes|1610612740|2021-01-01T00:00:00.000Z|220
true|1998-09-02T05:00:00.000Z|Canada|17|1|2019-01-01T00:00:00.000Z|Alexander-Walker|2019-01-01T00:00:00.000Z|Nickeil|false|true|true|true|77|1629638|6|nickeil_alexander-walker|Guard|Virginia Tech|2|nickeil-alexander-walker|1610612762|2021-01-01T00:00:00.000Z|205
true|2000-01-20T06:00:00.000Z|USA|13|1|2019-01-01T00:00:00.000Z|Herro|2019-01-01T00:00:00.000Z|Tyler|false|false|true|true|77|1629639|14|tyler_herro|Guard|Kentucky|2|tyler-herro|1610612748|2021-01-01T00:00:00.000Z|195
true|1999-10-11T05:00:00.000Z|USA|29|1|2019-01-01T00:00:00.000Z|Johnson|2019-01-01T00:00:00.000Z|Keldon|false|true|true|true|78|1629640|3|keldon_johnson|Forward-Guard|Kentucky|2|keldon-johnson|1610612759|2021-01-01T00:00:00.000Z|220
true|1999-10-25T05:00:00.000Z|USA|14|1|2019-01-01T00:00:00.000Z|Langford|2019-01-01T00:00:00.000Z|Romeo|false|true|true|true|77|1629641|35|romeo_langford|Guard-Forward|Indiana|2|romeo-langford|1610612759|2021-01-01T00:00:00.000Z|216
true|2000-02-11T06:00:00.000Z|USA|25|1|2019-01-01T00:00:00.000Z|Little|2019-01-01T00:00:00.000Z|Nassir|false|false|true|true|77|1629642|9|nassir_little|Forward-Guard|North Carolina|2|nassir-little|1610612757|2021-01-01T00:00:00.000Z|220
true|1998-08-18T05:00:00.000Z|USA|16|1|2019-01-01T00:00:00.000Z|Okeke|2020-01-01T00:00:00.000Z|Chuma|false|false|true|true|78|1629643|3|chuma_okeke|Forward|Auburn|1|chuma-okeke|1610612753|2021-01-01T00:00:00.000Z|229
true|2000-05-04T05:00:00.000Z|USA|30|1|2019-01-01T00:00:00.000Z|Porter Jr.|2019-01-01T00:00:00.000Z|Kevin|false|true|true|true|76|1629645|3|kevin_porter_jr|Guard-Forward|Southern California|2|kevin-porter-jr|1610612745|2021-01-01T00:00:00.000Z|203
true|2000-10-28T05:00:00.000Z|Nigeria|53|2|2021-01-01T00:00:00.000Z|Bassey|2021-01-01T00:00:00.000Z|Charles|false|true|true|true|81|1629646|23|charles_bassey|Center-Forward|Western Kentucky|0|charles-bassey|1610612755|2021-01-01T00:00:00.000Z|230
true|2000-06-12T05:00:00.000Z|USA|23|1|2019-01-01T00:00:00.000Z|Bazley|2019-01-01T00:00:00.000Z|Darius|false|false|true|true|80|1629647|7|darius_bazley|Forward|Princeton HS (OH)|2|darius-bazley|1610612760|2021-01-01T00:00:00.000Z|208
true|1999-01-08T06:00:00.000Z|Canada|47|2|2019-01-01T00:00:00.000Z|Brazdeikis|2019-01-01T00:00:00.000Z|Ignas|false|true|true|true|78|1629649|17|ignas_brazdeikis|Forward|Michigan|2|ignas-brazdeikis|1610612753|2021-01-01T00:00:00.000Z|221
true|1999-04-17T05:00:00.000Z|USA|31|2|2019-01-01T00:00:00.000Z|Claxton|2019-01-01T00:00:00.000Z|Nic|false|true|true|true|83|1629651|33|nicolas_claxton|Forward-Center|Georgia|2|nic-claxton|1610612751|2021-01-01T00:00:00.000Z|215
true|1999-04-19T05:00:00.000Z|Canada||||Dort|2019-01-01T00:00:00.000Z|Luguentz|false|true|true|true|75|1629652|5|luguentz_dort|Guard|Arizona State|2|luguentz-dort|1610612760|2021-01-01T00:00:00.000Z|215
true|1998-10-01T05:00:00.000Z|USA|38|2|2019-01-01T00:00:00.000Z|Gafford|2019-01-01T00:00:00.000Z|Daniel|false|true|true|true|81|1629655|21|daniel_gafford|Forward-Center|Arkansas|2|daniel-gafford|1610612764|2021-01-01T00:00:00.000Z|234
true|2000-05-08T05:00:00.000Z|USA|25|1|2021-01-01T00:00:00.000Z|Grimes|2021-01-01T00:00:00.000Z|Quentin|false|false|true|true|76|1629656|6|quentin_grimes|Guard|Houston|0|quentin-grimes|1610612752|2021-01-01T00:00:00.000Z|210
true|1997-08-11T05:00:00.000Z|USA|55|2|2019-01-01T00:00:00.000Z|Guy|2019-01-01T00:00:00.000Z|Kyle|false|true|true|true|73|1629657|5|kyle_guy|Guard|Virginia|2|kyle-guy|1610612748|2021-01-01T00:00:00.000Z|167
true|2000-11-25T06:00:00.000Z|USA|46|2|2019-01-01T00:00:00.000Z|Horton-Tucker|2019-01-01T00:00:00.000Z|Talen|false|true|true|true|76|1629659|5|talen_horton-tucker|Guard|Iowa State|2|talen-horton-tucker|1610612747|2021-01-01T00:00:00.000Z|234
true|1997-07-08T05:00:00.000Z|USA|24|1|2019-01-01T00:00:00.000Z|Jerome|2019-01-01T00:00:00.000Z|Ty|false|true|true|true|77|1629660|16|ty_jerome|Guard-Forward|Virginia|2|ty-jerome|1610612760|2021-01-01T00:00:00.000Z|195
true|1996-03-03T06:00:00.000Z|USA|11|1|2019-01-01T00:00:00.000Z|Johnson|2019-01-01T00:00:00.000Z|Cameron|false|false|true|true|80|1629661|23|cameron_johnson|Forward|North Carolina|2|cameron-johnson|1610612756|2021-01-01T00:00:00.000Z|210
true|1998-01-31T06:00:00.000Z|USA|52|2|2019-01-01T00:00:00.000Z|McDaniels|2019-01-01T00:00:00.000Z|Jalen|false|true|true|true|81|1629667|6|jalen_mcdaniels|Forward-Center|San Diego State|2|jalen-mcdaniels|1610612766|2021-01-01T00:00:00.000Z|205
true|1999-07-09T05:00:00.000Z|USA|43|2|2019-01-01T00:00:00.000Z|Nowell|2019-01-01T00:00:00.000Z|Jaylen|false|true|true|true|76|1629669|4|jaylen_nowell|Guard|Washington|2|jaylen-nowell|1610612750|2021-01-01T00:00:00.000Z|201
true|1998-09-09T05:00:00.000Z|USA|45|2|2020-01-01T00:00:00.000Z|Nwora|2020-01-01T00:00:00.000Z|Jordan|false|true|true|true|80|1629670|13|jordan_nwora|Forward|Louisville|1|jordan-nwora|1610612749|2021-01-01T00:00:00.000Z|225
true|1996-11-04T06:00:00.000Z|USA|41|2|2019-01-01T00:00:00.000Z|Paschall|2019-01-01T00:00:00.000Z|Eric|false|false|true|true|78|1629672|0|eric_paschall|Forward|Villanova|2|eric-paschall|1610612762|2021-01-01T00:00:00.000Z|255
true|1999-06-19T05:00:00.000Z|USA|28|1|2019-01-01T00:00:00.000Z|Poole|2019-01-01T00:00:00.000Z|Jordan|false|true|true|true|76|1629673|3|jordan_poole|Guard|Michigan|2|jordan-poole|1610612744|2021-01-01T00:00:00.000Z|194
true|1999-07-13T05:00:00.000Z|Portugal|39|2|2021-01-01T00:00:00.000Z|Queta|2021-01-01T00:00:00.000Z|Neemias|false|true|true|true|84|1629674|88|neemias_queta|Center|Utah State|0|neemias-queta|1610612758|2021-01-01T00:00:00.000Z|248
true|1999-08-26T05:00:00.000Z|USA||||Reid|2019-01-01T00:00:00.000Z|Naz|false|true|true|true|81|1629675|11|naz_reid|Center-Forward|Louisiana State|2|naz-reid|1610612750|2021-01-01T00:00:00.000Z|264
true|1998-02-03T06:00:00.000Z|USA|45|2|2019-01-01T00:00:00.000Z|Roby|2019-01-01T00:00:00.000Z|Isaiah|false|true|true|true|80|1629676|22|roby_isaiah|Forward|Nebraska-Lincoln|2|isaiah-roby|1610612760|2021-01-01T00:00:00.000Z|230
true|2000-01-09T06:00:00.000Z|Croatia|19|1|2019-01-01T00:00:00.000Z|Samanic|2019-01-01T00:00:00.000Z|Luka|false|true|true|true|82|1629677|91|luka_samanic|Forward|Union Olimpija|2|luka-samanic|1610612752|2021-01-01T00:00:00.000Z|227
true|1997-03-30T06:00:00.000Z|United Kingdom|42|2|2019-01-01T00:00:00.000Z|Schofield|2019-01-01T00:00:00.000Z|Admiral|false|true|true|true|77|1629678|25|admiral_schofield|Forward|Tennessee|1|admiral-schofield|1610612753|2021-01-01T00:00:00.000Z|241
true|1997-03-04T06:00:00.000Z|USA|20|1|2019-01-01T00:00:00.000Z|Thybulle|2019-01-01T00:00:00.000Z|Matisse|false|false|true|true|77|1629680|22|matisse_thybulle|Guard-Forward|Washington|2|matisse-thybulle|1610612755|2021-01-01T00:00:00.000Z|201
true|1998-03-05T06:00:00.000Z|France||||Tillie|2020-01-01T00:00:00.000Z|Killian|false|true|true|true|81|1629681|35|killian_tillie|Forward-Center|Gonzaga|1|killian-tillie|1610612763|2021-01-01T00:00:00.000Z|220
true|1996-09-10T05:00:00.000Z|USA|49|2|2019-01-01T00:00:00.000Z|Weatherspoon|2019-01-01T00:00:00.000Z|Quinndary|false|true|true|true|75|1629683|15|quinndary_weatherspoon|Guard|Mississippi State|2|quinndary-weatherspoon|1610612744|2021-01-01T00:00:00.000Z|205
true|1998-11-30T06:00:00.000Z|USA|22|1|2019-01-01T00:00:00.000Z|Williams|2019-01-01T00:00:00.000Z|Grant|false|false|true|true|78|1629684|12|grant_williams|Forward|Tennessee|2|grant-williams|1610612738|2021-01-01T00:00:00.000Z|236
true|1996-09-22T05:00:00.000Z|USA|26|1|2019-01-01T00:00:00.000Z|Windler|2019-01-01T00:00:00.000Z|Dylan|false|true|true|true|78|1629685|9|dylan_windler|Guard-Forward|Belmont|1|dylan-windler|1610612739|2021-01-01T00:00:00.000Z|196
true|1999-07-02T05:00:00.000Z|Brazil|35|2|2019-01-01T00:00:00.000Z|Louzada|2020-01-01T00:00:00.000Z|Didi|false|true|true|true|77|1629712|0|marcos_louzada_silva|Guard|Sydney Kings|1|didi-louzada|1610612757|2021-01-01T00:00:00.000Z|188
true|1997-02-02T06:00:00.000Z|USA||||Brown Jr.|2019-01-01T00:00:00.000Z|Charlie|false|true|true|true|78|1629718|16|charles_brown|Guard|St. Joseph's (PA)|2|charlie-brown-jr|1610612755|2021-01-01T00:00:00.000Z|199
true|1996-10-08T05:00:00.000Z|USA||||Cacok|2019-01-01T00:00:00.000Z|Devontae|false|true|true|true|79|1629719|18|davontae_cacok|Forward|North Carolina-Wilmington|2|devontae-cacok|1610612759|2021-01-01T00:00:00.000Z|240
true|1996-03-22T06:00:00.000Z|USA||||Konchar|2019-01-01T00:00:00.000Z|John|false|true|true|true|77|1629723|46|john_konchar|Guard|Indiana-Purdue Fort Wayne|2|john-konchar|1610612763|2021-01-01T00:00:00.000Z|210
true|1996-10-24T05:00:00.000Z|USA||||Mathews|2019-01-01T00:00:00.000Z|Garrison|false|true|true|true|77|1629726|25|garrison_mathews|Guard|Lipscomb|2|garrison-mathews|1610612745|2021-01-01T00:00:00.000Z|215
true|1996-11-20T06:00:00.000Z|USA||||Wade|2019-01-01T00:00:00.000Z|Dean|false|true|true|true|81|1629731|32|dean_wade|Forward-Center|Kansas State|2|dean-wade|1610612739|2021-01-01T00:00:00.000Z|228
true|1994-08-04T05:00:00.000Z|USA||||Thomas|2019-01-01T00:00:00.000Z|Matt|false|true|true|true|75|1629744|21|matt_thomas|Guard|Iowa State|2|matt-thomas|1610612741|2021-01-01T00:00:00.000Z|190
true|1993-07-23T05:00:00.000Z|USA||||Green|2019-01-01T00:00:00.000Z|Javonte|false|false|true|true|77|1629750|24|javonte_green|Guard-Forward|Radford|2|javonte-green|1610612741|2021-01-01T00:00:00.000Z|205
true|1995-11-24T06:00:00.000Z|USA|||2019-01-01T00:00:00.000Z|Blevins|2020-01-01T00:00:00.000Z|Keljin|false|true|true|true|76|1629833|21|keljin_blevins|Guard|Montana State|1|keljin-blevins|1610612757|2021-01-01T00:00:00.000Z|200
true|2001-08-05T05:00:00.000Z|USA|1|1|2020-01-01T00:00:00.000Z|Edwards|2020-01-01T00:00:00.000Z|Anthony|false|false|true|true|76|1630162|1|anthony_edwards|Guard|Georgia|1|anthony-edwards|1610612750|2021-01-01T00:00:00.000Z|225
true|2001-08-22T05:00:00.000Z|USA|3|1|2020-01-01T00:00:00.000Z|Ball|2020-01-01T00:00:00.000Z|LaMelo|false|false|true|true|79|1630163|2|lamelo_ball|Guard|Illawarra|1|lamelo-ball|1610612766|2021-01-01T00:00:00.000Z|180
true|2001-03-31T06:00:00.000Z|USA|2|1|2020-01-01T00:00:00.000Z|Wiseman|2020-01-01T00:00:00.000Z|James|false|false|true|true|84|1630164|33|james_wiseman|Center|Memphis|1|james-wiseman|1610612744|2021-01-01T00:00:00.000Z|240
true|2001-07-27T05:00:00.000Z|France|7|1|2020-01-01T00:00:00.000Z|Hayes|2020-01-01T00:00:00.000Z|Killian|false|false|true|true|77|1630165|7|killian_hayes|Guard|Ratiopharm Ulm|1|killian-hayes|1610612765|2021-01-01T00:00:00.000Z|195
true|2001-01-03T06:00:00.000Z|Israel|9|1|2020-01-01T00:00:00.000Z|Avdija|2020-01-01T00:00:00.000Z|Deni|false|false|true|true|81|1630166|9|deni_avdija|Forward|Maccabi Tel Aviv|1|deni-avdija|1610612764|2021-01-01T00:00:00.000Z|210
true|1998-03-04T06:00:00.000Z|USA|8|1|2020-01-01T00:00:00.000Z|Toppin|2020-01-01T00:00:00.000Z|Obi|false|false|true|true|81|1630167|1|obi_toppin|Forward|Dayton|1|obi-toppin|1610612752|2021-01-01T00:00:00.000Z|220
true|2000-12-11T06:00:00.000Z|USA|6|1|2020-01-01T00:00:00.000Z|Okongwu|2020-01-01T00:00:00.000Z|Onyeka|false|true|true|true|80|1630168|17|onyeka_okongwi|Forward-Center|Southern California|1|onyeka-okongwu|1610612737|2021-01-01T00:00:00.000Z|240
true|2000-02-29T06:00:00.000Z|USA|12|1|2020-01-01T00:00:00.000Z|Haliburton|2020-01-01T00:00:00.000Z|Tyrese|false|false|true|true|77|1630169|0|tyrese_haliburton|Guard|Iowa State|1|tyrese-haliburton|1610612754|2021-01-01T00:00:00.000Z|185
true|2000-08-23T05:00:00.000Z|USA|11|1|2020-01-01T00:00:00.000Z|Vassell|2020-01-01T00:00:00.000Z|Devin|false|false|true|true|77|1630170|24|devin_vassell|Guard-Forward|Florida State|1|devin-vassell|1610612759|2021-01-01T00:00:00.000Z|200
true|2001-01-26T06:00:00.000Z|USA|5|1|2020-01-01T00:00:00.000Z|Okoro|2020-01-01T00:00:00.000Z|Isaac|false|false|true|true|77|1630171|35|isaac_okoro|Forward-Guard|Auburn|1|isaac-okoro|1610612739|2021-01-01T00:00:00.000Z|225
true|2001-08-26T05:00:00.000Z|USA|4|1|2020-01-01T00:00:00.000Z|Williams|2020-01-01T00:00:00.000Z|Patrick|false|false|true|true|79|1630172|44|patrick_williams|Forward|Florida State|1|patrick-williams|1610612741|2021-01-01T00:00:00.000Z|215
true|1999-09-19T05:00:00.000Z|Nigeria|20|1|2020-01-01T00:00:00.000Z|Achiuwa|2020-01-01T00:00:00.000Z|Precious|false|false|true|true|80|1630173|5|precious_achiuwa|Forward|Memphis|1|precious-achiuwa|1610612761|2021-01-01T00:00:00.000Z|225
true|1999-10-16T05:00:00.000Z|USA|14|1|2020-01-01T00:00:00.000Z|Nesmith|2020-01-01T00:00:00.000Z|Aaron|false|true|true|true|77|1630174|26|aaron_nesmith|Guard-Forward|Vanderbilt|1|aaron-nesmith|1610612738|2021-01-01T00:00:00.000Z|215
true|2000-05-15T05:00:00.000Z|USA|15|1|2020-01-01T00:00:00.000Z|Anthony|2020-01-01T00:00:00.000Z|Cole|false|false|true|true|75|1630175|50|cole_anthony|Guard|North Carolina|1|cole-anthony|1610612753|2021-01-01T00:00:00.000Z|185
true|2001-02-25T06:00:00.000Z|USA|32|2|2020-01-01T00:00:00.000Z|Carey Jr.|2020-01-01T00:00:00.000Z|Vernon|false|true|true|true|81|1630176|22|vernon_carey_jr|Forward-Center|Duke|1|vernon-carey-jr|1610612764|2021-01-01T00:00:00.000Z|270
true|2001-06-12T05:00:00.000Z|France|34|2|2020-01-01T00:00:00.000Z|Maledon|2020-01-01T00:00:00.000Z|Theo|false|true|true|true|76|1630177|11|theo_maledon|Guard|Asvel|1|theo-maledon|1610612760|2021-01-01T00:00:00.000Z|175
true|2000-11-04T06:00:00.000Z|USA|21|1|2020-01-01T00:00:00.000Z|Maxey|2020-01-01T00:00:00.000Z|Tyrese|false|false|true|true|74|1630178|0|tyrese_maxey|Guard|Kentucky|1|tyrese-maxey|1610612755|2021-01-01T00:00:00.000Z|200
true|2000-09-28T05:00:00.000Z|USA|31|2|2020-01-01T00:00:00.000Z|Terry|2020-01-01T00:00:00.000Z|Tyrell|false|true|true|true|74|1630179|3|tyrell_terry|Guard|Stanford|1|tyrell-terry|1610612763|2021-01-01T00:00:00.000Z|160
true|1999-04-09T05:00:00.000Z|USA|19|1|2020-01-01T00:00:00.000Z|Bey|2020-01-01T00:00:00.000Z|Saddiq|false|false|true|true|79|1630180|41|saddiq_bey|Forward|Villanova|1|saddiq-bey|1610612765|2021-01-01T00:00:00.000Z|215
true|2001-02-07T06:00:00.000Z|USA|24|1|2020-01-01T00:00:00.000Z|Hampton|2020-01-01T00:00:00.000Z|R.J.|false|false|true|true|76|1630181|13|rj_hampton|Guard|New Zealand Breakers|1|rj-hampton|1610612753|2021-01-01T00:00:00.000Z|175
true|2000-11-16T06:00:00.000Z|Australia|18|1|2020-01-01T00:00:00.000Z|Green|2020-01-01T00:00:00.000Z|Josh|false|true|true|true|77|1630182|8|josh_green|Guard|Arizona|1|josh-green|1610612742|2021-01-01T00:00:00.000Z|200
true|2000-09-29T05:00:00.000Z|USA|28|1|2020-01-01T00:00:00.000Z|McDaniels|2020-01-01T00:00:00.000Z|Jaden|false|false|true|true|81|1630183|3|jaden_mcdaniels|Forward|Washington|1|jaden-mcdaniels|1610612750|2021-01-01T00:00:00.000Z|185
true|2001-04-06T05:00:00.000Z|USA|13|1|2020-01-01T00:00:00.000Z|Lewis Jr.|2020-01-01T00:00:00.000Z|Kira|false|false|true|true|73|1630184|13|kira_lewis_jr|Guard|Alabama|1|kira-lewis-jr|1610612740|2021-01-01T00:00:00.000Z|170
true|2000-03-16T06:00:00.000Z|USA|10|1|2020-01-01T00:00:00.000Z|Smith|2020-01-01T00:00:00.000Z|Jalen|false|true|true|true|82|1630188|25|jalen_smith|Forward-Center|Maryland|1|jalen-smith|1610612754|2021-01-01T00:00:00.000Z|215
true|1998-03-10T06:00:00.000Z|USA|39|2|2020-01-01T00:00:00.000Z|Hughes|2020-01-01T00:00:00.000Z|Elijah|false|true|true|true|77|1630190|33|elijah_hughes|Guard|Syracuse|1|elijah-hughes|1610612757|2021-01-01T00:00:00.000Z|215
true|2001-05-22T05:00:00.000Z|USA|16|1|2020-01-01T00:00:00.000Z|Stewart|2020-01-01T00:00:00.000Z|Isaiah|false|false|true|true|80|1630191|28|isaiah_stewart|Forward-Center|Washington|1|isaiah-stewart|1610612765|2021-01-01T00:00:00.000Z|250
true|2001-01-09T06:00:00.000Z|USA|22|1|2020-01-01T00:00:00.000Z|Nnaji|2020-01-01T00:00:00.000Z|Zeke|false|false|true|true|81|1630192|22|zeke_nnaji|Forward-Center|Arizona|1|zeke-nnaji|1610612743|2021-01-01T00:00:00.000Z|240
true|1999-06-17T05:00:00.000Z|USA|25|1|2020-01-01T00:00:00.000Z|Quickley|2020-01-01T00:00:00.000Z|Immanuel|false|false|true|true|75|1630193|5|immanuel_quickley|Guard|Kentucky|1|immanuel-quickley|1610612752|2021-01-01T00:00:00.000Z|190
true|1999-06-14T05:00:00.000Z|USA|58|2|2020-01-01T00:00:00.000Z|Reed|2020-01-01T00:00:00.000Z|Paul|false|true|true|true|81|1630194|44|paul_reed|Forward|DePaul|1|paul-reed|1610612755|2021-01-01T00:00:00.000Z|210
true|2000-09-11T05:00:00.000Z|Argentina|23|1|2020-01-01T00:00:00.000Z|Bolmaro|2021-01-01T00:00:00.000Z|Leandro|false|true|true|true|78|1630195|9|leandro_bolmaro|Forward|FC Barcelona|0|leandro-bolmaro|1610612750|2021-01-01T00:00:00.000Z|200
true|2001-12-26T06:00:00.000Z|Serbia|17|1|2020-01-01T00:00:00.000Z|Pokusevski|2020-01-01T00:00:00.000Z|Aleksej|false|true|true|true|84|1630197|17|aleksej_pokusevski|Forward|Olympiacos|1|aleksej-pokusevski|1610612760|2021-01-01T00:00:00.000Z|190
true|1999-07-02T05:00:00.000Z|USA|49|2|2020-01-01T00:00:00.000Z|Joe|2020-01-01T00:00:00.000Z|Isaiah|false|true|true|true|76|1630198|7|isaiah_joe|Guard|Arkansas|1|isaiah-joe|1610612755|2021-01-01T00:00:00.000Z|165
true|2000-01-08T06:00:00.000Z|USA|41|2|2020-01-01T00:00:00.000Z|Jones|2020-01-01T00:00:00.000Z|Tre|false|true|true|true|73|1630200|33|tre_jones|Guard|Duke|1|tre-jones|1610612759|2021-01-01T00:00:00.000Z|185
true|1998-05-09T05:00:00.000Z|USA|29|1|2020-01-01T00:00:00.000Z|Flynn|2020-01-01T00:00:00.000Z|Malachi|false|true|true|true|73|1630201|22|malachi_flynn|Guard|San Diego State|1|malachi-flynn|1610612761|2021-01-01T00:00:00.000Z|175
true|1998-01-28T06:00:00.000Z|USA|26|1|2020-01-01T00:00:00.000Z|Pritchard|2020-01-01T00:00:00.000Z|Payton|false|false|true|true|73|1630202|11|payton_pritchard|Guard|Oregon|1|payton-pritchard|1610612738|2021-01-01T00:00:00.000Z|195
true|1997-07-09T05:00:00.000Z|USA||||Stevens|2020-01-01T00:00:00.000Z|Lamar|false|false|true|true|78|1630205|8|lamar_stevens|Forward|Penn State|1|lamar-stevens|1610612739|2021-01-01T00:00:00.000Z|230
true|2000-09-01T05:00:00.000Z|USA|55|2|2020-01-01T00:00:00.000Z|Scrubb|2020-01-01T00:00:00.000Z|Jay|false|true|true|true|77|1630206|0|jay_scrubb|Guard|John A. Logan|1|jay-scrubb|1610612746|2021-01-01T00:00:00.000Z|220
true|1997-11-29T06:00:00.000Z|Jamaica|42|2|2020-01-01T00:00:00.000Z|Richards|2020-01-01T00:00:00.000Z|Nick|false|true|true|true|84|1630208|14|nick_richards|Center|Kentucky|1|nick-richards|1610612766|2021-01-01T00:00:00.000Z|245
true|1998-06-19T05:00:00.000Z|Turkey||||Yurtseven|2020-01-01T00:00:00.000Z|Omer|false|true|true|true|83|1630209|77|tmp_omer_yurtseven|Center|Georgetown|0|omer-yurtseven|1610612748|2021-01-01T00:00:00.000Z|275
true|1999-03-03T06:00:00.000Z|USA||||Howard|2020-01-01T00:00:00.000Z|Markus|false|true|true|true|70|1630210|0|markus_howard|Guard|Marquette|1|markus-howard|1610612743|2021-01-01T00:00:00.000Z|175
true|1999-01-12T06:00:00.000Z|USA|35|2|2020-01-01T00:00:00.000Z|Tillman|2020-01-01T00:00:00.000Z|Xavier|false|false|true|true|80|1630214|2|xavier_tillman|Forward|Michigan State|1|xavier-tillman|1610612763|2021-01-01T00:00:00.000Z|245
true|2000-08-25T05:00:00.000Z|USA|40|2|2021-01-01T00:00:00.000Z|Butler|2021-01-01T00:00:00.000Z|Jared|false|true|true|true|75|1630215|13|jared_butler|Guard|Baylor|0|jared-butler|1610612762|2021-01-01T00:00:00.000Z|193
true|1998-02-28T06:00:00.000Z|USA|53|2|2020-01-01T00:00:00.000Z|Winston|2020-01-01T00:00:00.000Z|Cassius|false|true|true|true|73|1630216|5|cassius_winston|Guard|Michigan State|1|cassius-winston|1610612764|2021-01-01T00:00:00.000Z|185
true|1998-06-25T05:00:00.000Z|USA|30|1|2020-01-01T00:00:00.000Z|Bane|2020-01-01T00:00:00.000Z|Desmond|false|false|true|true|77|1630217|22|desmond_bane|Guard|TCU|1|desmond-bane|1610612763|2021-01-01T00:00:00.000Z|215
true|1997-09-05T05:00:00.000Z|USA|50|2|2020-01-01T00:00:00.000Z|Mays|2020-01-01T00:00:00.000Z|Skylar|false|true|true|true|76|1630219|4|skylar_mays|Guard|Louisiana State|1|skylar-mays|1610612737|2021-01-01T00:00:00.000Z|205
true|1998-07-21T05:00:00.000Z|USA||||Jones|2020-01-01T00:00:00.000Z|Mason|false|true|true|true|76|1630222|40|mason_jones|Guard|Arkansas|1|mason-jones|1610612747|2021-01-01T00:00:00.000Z|200
true|2002-02-09T06:00:00.000Z|USA|2|1|2021-01-01T00:00:00.000Z|Green|2021-01-01T00:00:00.000Z|Jalen|false|true|true|true|76|1630224|0|jalen_green|Guard|NBA G League Ignite|0|jalen-green|1610612745|2021-01-01T00:00:00.000Z|186
true|2001-10-17T05:00:00.000Z|USA|31|2|2021-01-01T00:00:00.000Z|Todd|2021-01-01T00:00:00.000Z|Isaiah|false|true|true|true|81|1630225|14|isaiah_todd|Forward|NBA G League Ignite|0|isaiah-todd|1610612764|2021-01-01T00:00:00.000Z|219
true|2002-02-13T06:00:00.000Z|USA||||Nix|2021-01-01T00:00:00.000Z|Daishen|false|true|true|true|76|1630227|15|daishen_nix|Guard|NBA G League Ignite|0|daishen-nix|1610612745|2021-01-01T00:00:00.000Z|226
true|2002-10-06T05:00:00.000Z|DRC|7|1|2021-01-01T00:00:00.000Z|Kuminga|2021-01-01T00:00:00.000Z|Jonathan|false|true|true|true|79|1630228|0|jonathan_kuminga|Forward|NBA G League Ignite|0|jonathan-kuminga|1610612744|2021-01-01T00:00:00.000Z|225
true|1998-01-24T06:00:00.000Z|USA||||Marshall|2020-01-01T00:00:00.000Z|Naji|false|true|true|true|79|1630230|8|naji_marshall|Forward|Xavier|1|naji-marshall|1610612740|2021-01-01T00:00:00.000Z|220
